,Accuracy,Binary Precision,Binary Recall,Binary F1 Score,Average Loss,All-Class Precision,All-Class Recall,All-Class F1 Score
0,0.7438395174192955,"[0.99983665 0.         0.                nan        nan 0.30088515
 0.76990619 0.95199945 0.35756762]","[0.72283151 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.83906286        nan        nan        nan        nan 0.46258526
 0.85845954 0.97540955 0.52659196]",2.3964986549109532e-05,,0.52128121061394,
0,0.7464633203450942,"[0.99983761 0.         0.                nan        nan 0.30087868
 0.76958944 0.95273898 0.3638441 ]","[0.7270922  0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.84192666        nan        nan        nan        nan 0.46257762
 0.8582626  0.97579757 0.53336702]",2.3618049920363646e-05,,0.5217546204179773,
0,0.7467274230465969,"[0.9998377  0.         0.                nan        nan 0.30080759
 0.771852   0.9537842  0.36319498]","[0.72752106 0.         0.         0.         0.         1.
 0.9700309  1.         0.99866849]","[0.84221414        nan        nan        nan        nan 0.4624936
 0.85966777 0.97634549 0.53266923]",2.3518401409259714e-05,,0.5218022721706812,
0,0.7465685786681568,"[0.99983669 0.         0.                nan        nan 0.31003033
 0.77551089 0.95236907 0.35807076]","[0.72301797 0.         0.         0.         0.         1.
 0.99954625 1.         0.99866849]","[0.83918848        nan        nan        nan        nan 0.47331779
 0.87339048 0.97560352 0.52713737]",2.3943299355883436e-05,,0.5245814123086515,
0,0.7443753779730692,"[0.99983682 0.         0.                nan        nan 0.30096274
 0.7734527  0.95320177 0.35763044]","[0.72360222 0.         0.         0.         0.         1.
 0.97072233 1.         0.99866849]","[0.83958194        nan        nan        nan        nan 0.46267695
 0.86093172 0.97604025 0.52666008]",2.375225295112573e-05,,0.5214436710308914,
0,0.7375087077339988,"[0.99983329 0.         0.                nan        nan 0.31000974
 0.77878742 0.95334731 0.33630689]","[0.70824075 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.82914752        nan        nan        nan        nan 0.47329379
 0.87563855 0.97611654 0.50316897]",2.3759829781793597e-05,,0.5229899153133629,
0,0.7482565394125438,"[0.99983729 0.         0.                nan        nan 0.31022949
 0.77840756 0.95399617 0.35962499]","[0.72569372 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84098824        nan        nan        nan        nan 0.47354985
 0.87539839 0.97645654 0.52881966]",2.3410326569261766e-05,,0.5249291344668813,
0,0.7526142339873384,"[0.99983887 0.         0.                nan        nan 0.31117382
 0.77159434 0.95410219 0.36983546]","[0.73277001 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.84572109        nan        nan        nan        nan 0.47464922
 0.87107338 0.97651207 0.53977633]",2.3075285200715053e-05,,0.525715388386497,
0,0.7468211986435073,"[0.99983677 0.         0.                nan        nan 0.31009211
 0.77868259 0.95436734 0.35643181]","[0.72336293 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83942082        nan        nan        nan        nan 0.47338978
 0.87557229 0.97665093 0.52535921]",2.3644021644647794e-05,,0.524670157550012,
0,0.7389115141122704,"[0.99983382 0.         0.                nan        nan 0.31126372
 0.77683967 0.95449997 0.33822255]","[0.71051871 0.         0.         0.         0.         1.
 1.         1.         0.99866849]","[0.83070668        nan        nan        nan        nan 0.47475381
 0.87440604 0.97672037 0.50531   ]",2.3511586708681193e-05,,0.5232430220867834,
