Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.240-192.168.100.163-80-48858-6,192.168.100.240,80,192.168.100.163,48858,6,01/04/2024 05:23:26 PM,40,2,1,493.0,0.0,493.0,0.0,246.5,348.6036431249679,0.0,0.0,0.0,0.0,1.2324999999999998E7,75000.0,20.0,12.727922061357855,29.0,11.0,40.0,40.0,0.0,40.0,40.0,0,0,0,0,0,1,0,0,0,64,20,49999.99999999999,24999.999999999996,0.0,493.0,246.49999999999997,284.6336827104855,81016.33333333333,1,0,1,1,2,0,0,0,0.0,328.6666666666667,246.5,0.0,0,0,0,0,0,0,0,164,0,0,508,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.240-192.168.100.163-80-48876-6,192.168.100.240,80,192.168.100.163,48876,6,01/04/2024 05:23:26 PM,35,2,1,493.0,0.0,493.0,0.0,246.5,348.6036431249679,0.0,0.0,0.0,0.0,1.4085714285714287E7,85714.28571428572,17.5,12.020815280171307,26.0,9.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,1,0,0,0,64,20,57142.857142857145,28571.428571428572,0.0,493.0,246.49999999999997,284.6336827104855,81016.33333333333,1,0,1,1,2,0,0,0,0.0,328.6666666666667,246.5,0.0,0,0,0,0,0,0,0,164,0,0,508,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.163-192.168.100.240-60098-80-6,192.168.100.163,60098,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9583003,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0435142303513836,0.31305426910541506,4791501.5,6775994.273396673,9582853.0,150.0,9582853.0,9582853.0,0.0,9582853.0,9582853.0,0,0,0,0,0,0,0,0,0,64,20,0.20870284607027673,0.10435142303513836,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005073003695E14,1.210573970149796E15,1.712010136424537E15,9582853.0,No Label
192.168.100.163-192.168.100.240-48902-80-6,192.168.100.163,48902,192.168.100.240,80,6,01/04/2024 05:23:26 PM,27139,5,3,189.0,0.0,168.0,0.0,37.8,73.34984662560652,0.0,0.0,0.0,0.0,6964.147536755223,294.7787317145068,3877.0000000000005,9934.140744590513,26405.0,33.0,27139.0,6784.75,13203.607774013888,26590.0,110.0,531.0,265.5,57.27564927611035,306.0,225.0,0,0,0,0,168,104,184.23670732156674,110.54202439294005,0.0,168.0,21.0,55.560777532356404,3087.0,1,2,0,2,7,0,0,0,0.0,23.625,37.8,0.0,0,0,0,0,0,0,0,23,0,0,32120,508,2,32,0,0,0,0,1.712010206105956E15,235.99958344331174,1.712010206106285E15,1.712010206105624E15,No Label
192.168.100.163-192.168.100.240-48914-80-6,192.168.100.163,48914,192.168.100.240,80,6,01/04/2024 05:23:26 PM,26663,5,3,189.0,0.0,168.0,0.0,37.8,73.34984662560652,0.0,0.0,0.0,0.0,7088.474665266474,300.041255672655,3809.0,9778.907437268575,25985.0,16.0,26663.0,6665.75,12977.564444712523,26132.0,122.0,533.0,266.5,146.37110370561533,370.0,163.0,0,0,0,0,168,104,187.52578479540938,112.51547087724562,0.0,168.0,21.0,55.560777532356404,3087.0,1,2,0,2,7,0,0,0,0.0,23.625,37.8,0.0,0,0,0,0,0,0,0,23,0,0,32120,508,2,32,0,0,0,0,1.7120102061064535E15,223.37505654261548,1.712010206106777E15,1.712010206106159E15,No Label
192.168.100.163-192.168.100.240-44976-80-6,192.168.100.163,44976,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9586339,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1474662016438182,0.31294532772104133,4793169.5,6778484.703480012,9586282.0,57.0,9586282.0,9586282.0,0.0,9586282.0,9586282.0,0,0,0,0,0,0,0,0,0,64,20,0.20863021848069424,0.10431510924034712,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050955373385E14,1.210574002012331E15,1.712010181488395E15,9586282.0,No Label
192.168.100.240-192.168.100.163-80-48892-6,192.168.100.240,80,192.168.100.163,48892,6,01/04/2024 05:23:26 PM,24,2,1,493.0,0.0,493.0,0.0,246.5,348.6036431249679,0.0,0.0,0.0,0.0,2.0541666666666668E7,125000.0,12.0,4.242640687119285,15.0,9.0,24.0,24.0,0.0,24.0,24.0,0,0,0,0,0,1,0,0,0,64,20,83333.33333333333,41666.666666666664,0.0,493.0,246.49999999999997,284.6336827104855,81016.33333333333,1,0,1,1,2,0,0,0,0.0,328.6666666666667,246.5,0.0,0,0,0,0,0,0,0,164,0,0,508,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.163-192.168.100.240-48918-80-6,192.168.100.163,48918,192.168.100.240,80,6,01/04/2024 05:23:26 PM,26237,5,3,187.0,0.0,168.0,0.0,37.4,73.46972165457005,0.0,0.0,0.0,0.0,7127.339253725655,304.9129092502954,3748.1428571428573,9630.225134588347,25587.0,16.0,26237.0,6559.25,12777.874037439353,25726.0,131.0,473.0,236.5,115.25840533340725,318.0,155.0,0,0,0,0,168,104,190.57056828143462,114.34234096886077,0.0,168.0,20.77777777777778,55.56477701246037,3087.444444444444,1,2,0,2,7,0,0,0,0.0,23.375,37.4,0.0,0,0,0,0,0,0,0,23,0,0,32120,508,2,32,0,0,0,0,1.7120102061069542E15,213.64152218143363,1.712010206107249E15,1.712010206106648E15,No Label
192.168.100.163-192.168.100.240-44834-80-6,192.168.100.163,44834,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9636660,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1414743282423578,0.41508157390631195,3212220.0,5526422.786101421,9593536.0,269.0,9636391.0,4818195.5,6753351.300049517,9593536.0,42855.0,0,0,0,0,0,0,0,0,0,96,20,0.311311180429734,0.10377039347657799,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,0,2,0,0,249,0,1,32,0,0,0,0,1.712010186255825E15,6753161.088325378,1.712010191031031E15,1.712010181480619E15,No Label
192.168.100.163-192.168.100.240-42962-80-6,192.168.100.163,42962,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9554764,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1512581577106455,0.3139794975574488,4777382.0,6756193.162203105,9554732.0,32.0,9554732.0,9554732.0,0.0,9554732.0,9554732.0,0,0,0,0,0,0,0,0,0,64,20,0.2093196650382992,0.1046598325191496,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483538E14,1.2105739383412538E15,1.712010091412344E15,9554732.0,No Label
192.168.100.163-192.168.100.240-43120-80-6,192.168.100.163,43120,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9547081,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.152184631093001,0.314232172116273,4773540.5,6750737.833386252,9547033.0,48.0,9547033.0,9547033.0,0.0,9547033.0,9547033.0,0,0,0,0,0,0,0,0,0,64,20,0.209488114744182,0.104744057372091,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050504837095E14,1.2105739383523842E15,1.712010091420386E15,9547033.0,No Label
192.168.100.163-192.168.100.240-60504-80-6,192.168.100.163,60504,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9576190,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1486823047579464,0.3132769922067127,4788095.0,6771340.803669684,9576156.0,34.0,9576156.0,9576156.0,0.0,9576156.0,9576156.0,0,0,0,0,0,0,0,0,0,64,20,0.20885132813780846,0.10442566406890423,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050730042335E14,1.2105739701600288E15,1.712010136432311E15,9576156.0,No Label
192.168.100.163-192.168.100.240-32856-80-6,192.168.100.163,32856,192.168.100.240,80,6,01/04/2024 05:22:20 PM,5105461,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,2.1545556806721273,0.587606094728762,2552730.5,3610041.0403595828,5105415.0,46.0,5105415.0,5105415.0,0.0,5105415.0,5105415.0,0,0,0,0,0,0,0,0,0,64,20,0.3917373964858413,0.19586869824292066,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005073004837E14,1.2105739764834648E15,1.712010140904259E15,5105415.0,No Label
192.168.100.240-192.168.100.163-80-48822-6,192.168.100.240,80,192.168.100.163,48822,6,01/04/2024 05:23:26 PM,20,1,1,493.0,0.0,493.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,2.4649999999999996E7,99999.99999999999,20.0,0.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,20,49999.99999999999,49999.99999999999,0.0,493.0,328.66666666666663,284.6336827104855,81016.33333333334,0,0,1,1,1,0,0,0,1.0,493.0,493.0,0.0,0,0,0,0,0,0,0,246,0,0,508,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.100.163-192.168.100.240-60180-80-6,192.168.100.163,60180,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9583333,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.147826126880909,0.31304348914933877,4791666.5,6776391.667407699,9583299.0,34.0,9583299.0,9583299.0,0.0,9583299.0,9583299.0,0,0,0,0,0,0,0,0,0,64,20,0.2086956594328925,0.10434782971644625,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005073003907E14,1.2105739701494652E15,1.712010136424515E15,9583299.0,No Label
192.168.100.163-192.168.100.240-45078-80-6,192.168.100.163,45078,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9582857,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1478831417394624,0.31305903865621704,4791428.5,6776018.315027233,9582797.0,60.0,9582797.0,9582797.0,0.0,9582797.0,9582797.0,0,0,0,0,0,0,0,0,0,64,20,0.20870602577081135,0.10435301288540567,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005095537603E14,1.2105740020176335E15,1.712010181492409E15,9582797.0,No Label
192.168.100.163-192.168.100.240-42592-80-6,192.168.100.163,42592,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9565912,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.149916495154879,0.31361358958769425,4782956.0,6763940.224097786,9565784.0,128.0,9565784.0,9565784.0,0.0,9565784.0,9565784.0,0,0,0,0,0,0,0,0,0,64,20,0.2090757263917962,0.1045378631958981,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483192E14,1.2105739383251345E15,1.7120100914006E15,9565784.0,No Label
192.168.100.163-192.168.100.240-45178-80-6,192.168.100.163,45178,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9583294,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1478307980533624,0.3130447631054625,4791647.0,6776324.492263487,9583232.0,62.0,9583232.0,9583232.0,0.0,9583232.0,9583232.0,0,0,0,0,0,0,0,0,0,64,20,0.20869650873697498,0.10434825436848749,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050955378125E14,1.2105740020173148E15,1.712010181492393E15,9583232.0,No Label
192.168.100.163-192.168.100.240-45546-80-6,192.168.100.163,45546,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9572454,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1491306200061133,0.3133992600016673,4786227.0,6768701.881162296,9572422.0,32.0,9572422.0,9572422.0,0.0,9572422.0,9572422.0,0,0,0,0,0,0,0,0,0,64,20,0.2089328400011115,0.10446642000055575,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050955384415E14,1.2105740020334918E15,1.712010181504461E15,9572422.0,No Label
192.168.100.163-192.168.100.240-60578-80-6,192.168.100.163,60578,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9576312,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0442433371009634,0.313273001130289,4788156.0,6771428.4849105505,9576279.0,33.0,9576279.0,9576279.0,0.0,9576279.0,9576279.0,0,0,0,0,0,0,0,0,0,64,20,0.20884866742019267,0.10442433371009634,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005073004303E14,1.210573970159953E15,1.712010136432327E15,9576279.0,No Label
192.168.100.163-192.168.100.240-45432-80-6,192.168.100.163,45432,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9619761,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.1434795521427195,0.41581074623371617,3206587.0,5516195.366276288,9576091.0,31.0,9619730.0,4809865.0,6740461.450535268,9576091.0,43639.0,0,0,0,0,0,0,0,0,0,96,20,0.3118580596752871,0.10395268655842904,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,0,2,0,0,249,0,1,32,0,0,0,0,1.7120101862666825E15,6740439.530225051,1.712010191032893E15,1.712010181500472E15,No Label
192.168.100.163-192.168.100.240-42660-80-6,192.168.100.163,42660,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9565987,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1499074794895707,0.31361113076988295,4782993.5,6764121.95054055,9565950.0,37.0,9565950.0,9565950.0,0.0,9565950.0,9565950.0,0,0,0,0,0,0,0,0,0,64,20,0.20907408717992196,0.10453704358996098,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483261E14,1.2105739383249972E15,1.712010091400572E15,9565950.0,No Label
192.168.100.163-192.168.100.240-43010-80-6,192.168.100.163,43010,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9554784,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0465961344599732,0.31397884033799195,4777392.0,6756208.718552291,9554753.0,31.0,9554753.0,9554753.0,0.0,9554753.0,9554753.0,0,0,0,0,0,0,0,0,0,64,20,0.20931922689199464,0.10465961344599732,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483592E14,1.2105739383413005E15,1.712010091412431E15,9554753.0,No Label
192.168.100.163-192.168.100.240-43310-80-6,192.168.100.163,43310,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9551310,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1516744823484946,0.3140930406404985,4775655.0,6753752.2295944495,9551279.0,31.0,9551279.0,9551279.0,0.0,9551279.0,9551279.0,0,0,0,0,0,0,0,0,0,64,20,0.209395360426999,0.1046976802134995,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483871E14,1.210573938346608E15,1.712010091416463E15,9551279.0,No Label
192.168.100.163-192.168.100.240-44782-80-6,192.168.100.163,44782,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9601820,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.145616143606108,0.3124407664380295,4800910.0,6788899.679260109,9601387.0,433.0,9601387.0,9601387.0,0.0,9601387.0,9601387.0,0,0,0,0,0,0,0,0,0,64,20,0.20829384429201964,0.10414692214600982,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005095537077E14,1.2105740019905995E15,1.712010181472767E15,9601387.0,No Label
192.168.100.163-192.168.100.240-44964-80-6,192.168.100.163,44964,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9586163,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.147487268889544,0.312951073333512,4793081.5,6778319.240493214,9586077.0,86.0,9586077.0,9586077.0,0.0,9586077.0,9586077.0,0,0,0,0,0,0,0,0,0,64,20,0.20863404888900802,0.10431702444450401,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005095537255E14,1.2105740020125028E15,1.712010181488433E15,9586077.0,No Label
192.168.100.163-192.168.100.240-42800-80-6,192.168.100.163,42800,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9562383,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1503408721445272,0.3137293287666892,4781191.5,6761579.194555404,9562350.0,33.0,9562350.0,9562350.0,0.0,9562350.0,9562350.0,0,0,0,0,0,0,0,0,0,64,20,0.20915288584445946,0.10457644292222973,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050504833905E14,1.2105739383302718E15,1.712010091404431E15,9562350.0,No Label
192.168.100.163-192.168.100.240-42574-80-6,192.168.100.163,42574,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9565913,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1499163749450785,0.3136135568032032,4782956.5,6763926.789068943,9565775.0,138.0,9565775.0,9565775.0,0.0,9565775.0,9565775.0,0,0,0,0,0,0,0,0,0,64,20,0.2090757045354688,0.1045378522677344,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050483137E14,1.2105739383250695E15,1.712010091400499E15,9565775.0,No Label
192.168.100.163-192.168.100.240-45162-80-6,192.168.100.163,45162,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9579217,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1483193250554822,0.31317799774240423,4789608.5,6773451.517411525,9579162.0,55.0,9579162.0,9579162.0,0.0,9579162.0,9579162.0,0,0,0,0,0,0,0,0,0,64,20,0.20878533182826947,0.10439266591413474,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050955377855E14,1.2105740020230322E15,1.712010181496409E15,9579162.0,No Label
192.168.100.163-192.168.100.240-45264-80-6,192.168.100.163,45264,192.168.100.240,80,6,01/04/2024 05:23:01 PM,9617995,3,1,11.0,0.0,11.0,0.0,3.6666666666666665,6.350852961085883,0.0,0.0,0.0,0.0,1.143689511171507,0.41588709497145715,3205998.333333333,5516184.122626831,9575492.0,36.0,9617959.0,4808979.5,6740866.622720887,9575492.0,42467.0,0,0,0,0,0,0,0,0,0,96,20,0.31191532122859283,0.10397177374286429,0.0,11.0,2.2,4.919349550499537,24.2,0,0,1,1,3,0,0,0,0.0,2.75,3.6666666666666665,0.0,0,0,0,0,0,0,0,2,0,0,249,0,1,32,0,0,0,0,1.7120101862669195E15,6740841.166876764,1.712010191033414E15,1.712010181500425E15,No Label
192.168.100.163-192.168.100.240-42432-80-6,192.168.100.163,42432,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9564836,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1500458554647461,0.3136488696722035,4782418.0,6763173.720346979,9564704.0,132.0,9564704.0,9564704.0,0.0,9564704.0,9564704.0,0,0,0,0,0,0,0,0,0,64,20,0.20909924644813566,0.10454962322406783,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005050482628E14,1.2105739383258642E15,1.712010091400552E15,9564704.0,No Label
192.168.100.163-192.168.100.240-43488-80-6,192.168.100.163,43488,192.168.100.240,80,6,01/04/2024 05:21:34 PM,6191708,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.6150632426464555,0.48451897279393663,3095854.0,4378153.459093,6191676.0,32.0,6191676.0,6191676.0,0.0,6191676.0,6191676.0,0,0,0,0,0,0,0,0,0,64,20,0.3230126485292911,0.16150632426464556,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050504840115E14,1.2105739430980028E15,1.712010094776347E15,6191676.0,No Label
192.168.100.163-192.168.100.240-60618-80-6,192.168.100.163,60618,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9576392,2,1,10.0,0.0,10.0,0.0,5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0442346136206622,0.3132703840861986,4788196.0,6771485.053453046,9576359.0,33.0,9576359.0,9576359.0,0.0,9576359.0,9576359.0,0,0,0,0,0,0,0,0,0,64,20,0.2088469227241324,0.1044234613620662,0.0,10.0,2.5,5.0,25.0,0,0,1,1,2,0,0,0,0.0,3.3333333333333335,5.0,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050730043365E14,1.2105739701598872E15,1.712010136432314E15,9576359.0,No Label
192.168.100.163-192.168.100.240-48980-80-6,192.168.100.163,48980,192.168.100.240,80,6,01/04/2024 05:23:26 PM,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,40,0,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,No Label
192.168.100.163-192.168.100.240-60592-80-6,192.168.100.163,60592,192.168.100.240,80,6,01/04/2024 05:22:16 PM,9568213,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1496399588930555,0.31353817060719696,4784106.5,6765697.384449034,9568177.0,36.0,9568177.0,9568177.0,0.0,9568177.0,9568177.0,0,0,0,0,0,0,0,0,0,64,20,0.20902544707146464,0.10451272353573232,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.56005073004322E14,1.2105739701714378E15,1.712010136440467E15,9568177.0,No Label
192.168.100.163-192.168.100.240-42912-80-6,192.168.100.163,42912,192.168.100.240,80,6,01/04/2024 05:21:31 PM,9562634,2,1,11.0,0.0,11.0,0.0,5.5,7.7781745930520225,0.0,0.0,0.0,0.0,1.1503106779993881,0.3137210939998331,4781317.0,6761759.506784606,9562603.0,31.0,9562603.0,9562603.0,0.0,9562603.0,9562603.0,0,0,0,0,0,0,0,0,0,64,20,0.20914739599988874,0.10457369799994437,0.0,11.0,2.75,5.5,30.249999999999996,0,0,1,1,2,0,0,0,0.0,3.6666666666666665,5.5,0.0,0,0,0,0,0,0,0,3,0,0,249,0,1,32,0,0,0,0,8.560050504834905E14,1.2105739383300552E15,1.712010091404378E15,9562603.0,No Label
